Record,Server Address,first
6057,172.22.1.81,1
6058,172.22.1.81,1
6059,172.22.1.80,1
6060,172.22.1.81,1
6061,172.22.1.80,1
6062,172.22.1.81,1
6063,172.22.1.80,1
6064,172.23.1.81,1
6065,172.22.1.80,1
6066,172.23.1.80,1
6067,172.22.1.90,1
6068,172.22.1.90,1
6069,172.22.1.80,1
6070,172.24.1.81,1
6071,172.24.1.81,1
6072,172.24.1.81,1
6073,172.22.1.90,1
6074,172.22.1.80,1
6075,172.24.1.81,1
6076,172.24.1.81,1
6077,172.22.1.90,1
6078,172.22.1.90,1
6079,172.22.1.80,1
6080,172.22.1.81,1
6081,172.22.1.81,1
6082,172.22.1.80,1
6083,172.22.1.90,1
6084,172.22.1.90,1
6085,172.22.1.90,1
6086,172.23.1.80,1
6087,172.22.1.81,1
6088,172.22.1.81,1
6089,172.22.1.80,1
6090,172.22.1.90,1
6091,172.22.1.80,1
6092,172.23.1.80,1
6093,172.22.1.80,1
6094,172.22.1.80,1
6095,172.22.1.90,1
6096,172.22.1.81,1
6097,172.24.1.81,1
6098,172.22.1.90,1
6099,172.21.1.81,1
6100,172.24.1.81,1
6101,172.22.1.81,1
6102,172.22.1.90,1
6103,172.22.1.81,1
6104,172.23.1.81,1
6105,172.22.1.80,1
6106,172.23.1.81,1
6107,172.22.1.81,1
6108,172.23.1.80,1
6109,172.22.1.81,1
6110,172.24.1.80,1
6111,172.22.1.90,1
6112,172.22.1.90,1
6113,172.22.1.90,1
6114,172.23.1.81,1
6115,172.22.1.80,1
6116,172.22.1.80,1
6117,172.22.1.81,1
6118,172.22.1.81,1
6119,172.22.1.80,1
6120,172.23.1.80,1
6121,172.22.1.90,1
6122,172.22.1.81,1
6123,172.22.1.81,1
6124,172.22.1.81,1
6125,172.22.1.80,1
6126,172.22.1.81,1
6127,172.22.1.80,1
6128,172.23.1.81,1
6129,172.22.1.81,1
6130,172.22.1.80,1
6131,172.22.1.81,1
6132,172.22.1.80,1
6133,172.22.1.81,1
6134,172.24.1.80,1
6135,172.22.1.90,1
6136,172.22.1.90,1
6137,172.22.1.80,1
6138,172.22.1.90,1
6139,172.23.1.81,1
6140,172.21.1.81,1
6141,172.22.1.90,1
6142,172.22.1.90,1
6143,172.22.1.81,1
6144,172.23.1.80,1
6145,172.23.1.80,1
6146,172.22.1.81,1
6147,172.22.1.81,1
6148,172.22.1.81,1
6149,172.22.1.81,1
6150,172.22.1.81,1
6151,172.22.1.81,1
6152,172.23.1.80,1
6153,172.24.1.81,1
6154,172.22.1.80,1
6155,172.24.1.81,1
6156,172.24.1.81,1
6157,172.22.1.81,1
6158,172.22.1.81,1
6159,172.22.1.80,1
6160,172.22.1.81,1
6161,172.22.1.80,1
6162,172.24.1.81,1
6163,172.24.1.81,1
6164,172.22.1.90,1
6165,172.22.1.80,1
6166,172.22.1.90,1
6167,172.22.1.80,1
6168,172.22.1.81,1
6169,172.22.1.90,1
6170,172.22.1.80,1
6171,172.23.1.80,1
6172,172.22.1.90,1
6173,172.23.1.80,1
6174,172.24.1.81,1
6175,172.22.1.90,1
6176,172.22.1.81,1
6177,172.22.1.81,1
6178,172.22.1.81,1
6179,172.22.1.81,1
6180,172.22.1.81,1
6181,172.22.1.80,1
6182,172.24.1.80,1
6183,172.23.1.80,1
6184,172.24.1.81,1
6185,172.22.1.90,1
6186,172.23.1.80,1
6187,172.22.1.90,1
6188,172.22.1.90,1
6189,172.22.1.80,1
6190,172.22.1.80,1
6191,172.22.1.80,1
6192,64.233.180.189,6
6193,172.24.1.81,1
6194,172.22.1.81,1
6195,172.21.1.80,1
6196,172.22.1.81,1
6197,172.22.1.81,1
6198,172.22.1.90,1
6199,172.22.1.90,1
6200,172.22.1.90,1
6201,172.22.1.90,1
6202,172.22.1.90,1
6203,172.23.1.80,1
6204,172.22.1.90,1
6205,172.23.1.81,1
6206,172.22.1.90,1
6207,172.22.1.81,1
6208,172.22.1.81,1
6209,172.22.1.80,1
6210,172.24.1.81,1
6211,172.22.1.90,1
6212,172.22.1.80,1
6213,172.23.1.81,1
6214,172.22.1.90,1
6215,172.22.1.81,1
6216,172.22.1.90,1
6217,172.24.1.80,1
6218,172.22.1.81,1
6219,172.23.1.81,1
6220,172.22.1.81,1
6221,172.22.1.81,1
6222,172.22.1.81,1
6223,172.22.1.90,1
6224,172.23.1.81,1
6225,172.22.1.80,1
6226,172.22.1.80,1
6227,172.22.1.80,1
6228,172.22.1.81,1
6229,172.22.1.90,1
6230,172.23.1.81,1
6231,172.22.1.81,1
6232,172.22.1.81,1
6233,172.22.1.81,1
6234,172.22.1.81,1
6235,172.24.1.80,1
6236,172.23.1.80,1
6237,172.22.1.81,1
6238,172.22.1.80,1
6239,172.22.1.81,1
6240,172.22.1.80,1
6241,172.23.1.81,1
6242,172.22.1.80,1
6243,172.22.1.90,1
6244,172.23.1.81,1
6245,172.22.1.81,1
6246,172.22.1.90,1
6247,172.22.1.90,1
6248,172.23.1.80,1
6249,172.22.1.90,1
6250,172.22.1.80,1
6251,172.22.1.81,1
6252,172.22.1.81,1
6253,172.22.1.90,1
6254,172.22.1.80,1
6255,172.23.1.81,1
6256,172.23.1.80,1
6257,172.22.1.81,1
6258,172.22.1.81,1
6259,172.22.1.90,1
6260,172.24.1.80,1
6261,172.22.1.90,1
6262,172.23.1.81,1
6263,172.22.1.90,1
6264,172.22.1.81,1
6265,172.22.1.81,1
6266,172.22.1.81,1
6267,172.23.1.80,1
6268,172.22.1.90,1
6269,172.23.1.81,1
6270,172.22.1.80,1
6271,172.23.1.80,1
6272,172.22.1.90,1
6273,172.22.1.80,1
6274,172.22.1.81,1
6275,172.23.1.81,1
6276,172.22.1.81,1
6277,172.23.1.80,1
6278,172.22.1.81,1
6279,172.22.1.81,1
6280,172.22.1.90,1
6281,172.22.1.81,1
6282,172.22.1.81,1
6283,172.24.1.80,1
6284,172.23.1.80,1
6285,172.23.1.81,1
6286,172.22.1.81,1
6287,172.22.1.80,1
6288,172.22.1.81,1
6289,172.22.1.81,1
6290,172.22.1.90,1
6291,172.23.1.81,1
6292,172.22.1.90,1
6293,172.22.1.81,1
6294,172.22.1.80,1
6295,172.22.1.80,1
6296,172.24.1.81,1
6297,172.23.1.80,1
6298,172.22.1.81,1
6299,172.22.1.81,1
6300,172.21.1.81,1
6301,172.21.1.80,1
6302,172.22.1.81,1
6303,172.22.1.80,1
6304,172.22.1.81,1
6305,172.23.1.80,1
6306,172.22.1.90,1
6307,172.22.1.81,1
6308,172.23.1.80,1
6309,172.22.1.81,1
6310,172.22.1.90,1
6311,172.24.1.80,1
6312,172.22.1.81,1
6313,172.22.1.80,1
6314,172.22.1.80,1
6315,172.23.1.81,1
6316,172.22.1.90,1
6317,172.23.1.81,1
6318,172.22.1.80,1
6319,172.23.1.81,1
6320,172.24.1.80,1
6321,172.22.1.81,1
6322,172.22.1.81,1
6323,172.21.1.80,1
6324,172.24.1.81,1
6325,172.22.1.90,1
6326,172.22.1.90,1
6327,172.22.1.90,1
6328,172.22.1.81,1
6329,172.23.1.80,1
6330,172.23.1.81,1
6331,172.22.1.81,1
6332,172.22.1.81,1
6333,172.24.1.80,1
6334,172.22.1.90,1
6335,172.22.1.81,1
6336,172.22.1.81,1
6337,172.22.1.80,1
6338,172.22.1.81,1
6339,172.22.1.90,1
6340,172.22.1.90,1
6341,172.23.1.80,1
6342,172.22.1.80,1
6343,172.22.1.80,1
6344,172.22.1.90,1
6345,172.22.1.80,1
6346,172.22.1.81,1
6347,172.24.1.80,1
6348,172.22.1.81,1
6349,172.22.1.90,1
6350,172.23.1.81,1
6351,172.22.1.81,1
6352,172.23.1.80,1
6353,172.22.1.80,1
6354,172.23.1.81,1
6355,172.22.1.80,1
6356,172.22.1.80,1
6357,172.22.1.80,1
6358,172.22.1.80,1
6359,172.22.1.81,1
6360,172.22.1.81,1
6361,172.22.1.90,1
6362,172.23.1.81,1
6363,172.23.1.80,1
6364,172.22.1.90,1
6365,172.22.1.81,1
6366,172.22.1.90,1
6367,172.21.1.80,1
6368,172.22.1.81,1
6369,172.24.1.80,1
6370,172.22.1.90,1
6371,172.23.1.80,1
6372,172.23.1.81,1
6373,172.22.1.81,1
6374,172.22.1.90,1
6375,172.22.1.80,1
6376,172.22.1.80,1
6377,172.22.1.81,1
6378,172.23.1.81,1
6379,172.22.1.80,1
6380,172.23.1.80,1
6381,172.22.1.90,1
6382,172.22.1.90,1
6383,172.22.1.90,1
6384,172.22.1.81,1
6385,172.22.1.90,1
6386,172.22.1.81,1
6387,172.22.1.90,1
6388,172.23.1.81,1
6389,172.22.1.80,1
6390,172.22.1.81,1
6391,172.23.1.81,1
6392,172.22.1.90,1
6393,172.23.1.80,1
6394,172.23.1.81,1
6395,172.21.1.80,1
6396,172.22.1.80,1
6397,172.22.1.81,1
6398,172.22.1.90,1
6399,172.22.1.90,1
6400,172.24.1.81,1
6401,172.23.1.80,1
6402,172.22.1.90,1
6403,172.22.1.90,1
6404,172.22.1.90,1
6405,172.22.1.80,1
6406,172.23.1.80,1
6407,172.22.1.81,1
6408,172.22.1.81,1
6409,172.22.1.80,1
6410,172.22.1.81,1
6411,172.22.1.80,1
6412,172.22.1.81,1
6413,172.22.1.90,1
6414,172.23.1.81,1
6415,172.22.1.80,1
6416,172.22.1.90,1
6417,172.23.1.80,1
6418,172.23.1.81,1
6419,172.22.1.81,1
6420,172.23.1.81,1
6421,172.22.1.81,1
6422,172.22.1.90,1
6423,172.24.1.81,1
6424,172.22.1.90,1
6425,172.22.1.80,1
6426,172.22.1.90,1
6427,172.23.1.81,1
6428,172.22.1.81,1
6429,172.22.1.80,1
6430,172.22.1.80,1
6431,172.22.1.81,1
6432,172.22.1.81,1
6433,172.22.1.90,1
6434,172.23.1.80,1
6435,172.22.1.81,1
6436,172.23.1.81,1
6437,172.22.1.81,1
6438,172.22.1.81,1
6439,172.22.1.81,1
6440,172.23.1.81,1
6441,172.22.1.80,1
6442,172.22.1.80,1
6443,172.24.1.81,1
6444,172.22.1.81,1
6445,172.23.1.81,1
6446,172.23.1.81,1
6447,172.23.1.81,1
6448,172.23.1.81,1
6449,172.22.1.90,1
6450,172.23.1.80,1
6451,172.22.1.90,1
6452,172.22.1.81,1
6453,172.23.1.80,1
6454,172.22.1.81,1
6455,172.22.1.90,1
6456,172.22.1.81,1
6457,172.22.1.80,1
6458,172.22.1.90,1
6459,172.22.1.90,1
6460,172.23.1.81,1
6461,172.22.1.81,1
6462,172.22.1.90,1
6463,172.22.1.90,1
6464,172.22.1.90,1
6465,172.24.1.81,1
6466,172.23.1.80,1
6467,172.22.1.80,1
6468,172.22.1.81,1
6469,172.22.1.90,1
6470,172.22.1.90,1
6471,172.22.1.81,1
6472,172.24.1.81,1
6473,172.23.1.81,1
6474,172.22.1.81,1
6475,172.22.1.81,1
6476,172.24.1.81,1
6477,172.22.1.81,1
6478,172.21.1.81,1
6479,172.23.1.80,1
6480,172.22.1.80,1
6481,172.23.1.80,1
6482,172.22.1.90,1
6483,172.22.1.90,1
6484,172.24.1.81,1
6485,172.22.1.80,1
6486,172.22.1.81,1
6487,172.24.1.81,1
6488,172.22.1.90,1
6489,172.23.1.81,1
6490,172.22.1.81,1
6491,172.22.1.80,1
6492,172.22.1.90,1
6493,172.22.1.90,1
6494,172.23.1.80,1
6495,172.23.1.80,1
6496,172.21.1.80,1
6497,172.24.1.80,1
6498,172.22.1.80,1
6499,172.24.1.81,1
6500,172.22.1.81,1
6501,172.22.1.90,1
6502,172.21.1.81,1
6503,172.22.1.90,1
6504,172.22.1.90,1
6505,172.22.1.81,1
6506,172.24.1.80,1
6507,172.24.1.81,1
6508,172.22.1.81,1
6509,172.22.1.90,1
6510,172.22.1.90,1
6511,172.22.1.90,1
6512,172.22.1.90,1
6513,172.22.1.81,1
6514,65.52.103.234,6
6515,172.23.1.81,1
6516,172.23.1.80,1
6517,172.22.1.81,1
6518,172.22.1.90,1
6519,172.22.1.90,1
6520,172.22.1.81,1
6521,172.22.1.80,1
6522,172.23.1.80,1
6523,172.23.1.80,1
6524,172.22.1.80,1
6525,172.24.1.81,1
6526,172.22.1.81,1
6527,172.23.1.80,1
6528,172.23.1.81,1
6529,172.22.1.90,1
6530,172.23.1.81,1
6531,172.23.1.80,1
6532,172.22.1.80,1
6533,172.23.1.81,1
6534,172.22.1.81,1
6535,172.23.1.81,1
6536,172.22.1.80,1
6537,172.22.1.81,1
6538,172.22.1.90,1
6539,172.22.1.90,1
6540,172.22.1.90,1
6541,172.24.1.81,1
6542,172.22.1.81,1
6543,172.23.1.81,1
6544,172.22.1.81,1
6545,172.22.1.90,1
6546,172.22.1.81,1
6547,172.23.1.80,1
6548,172.22.1.81,1
6549,172.24.1.81,1
6550,172.21.1.81,1
6551,172.22.1.80,1
6552,172.24.1.81,1
6553,172.23.1.81,1
6554,172.24.1.81,1
6555,172.23.1.81,1
6556,172.22.1.80,1
6557,172.22.1.80,1
6558,172.24.1.80,1
6559,172.22.1.81,1
6560,172.23.1.80,1
6561,172.21.1.81,1
6562,172.22.1.81,1
6563,172.22.1.90,1
6564,172.24.1.81,1
6565,172.23.1.80,1
6566,172.22.1.80,1
6567,172.22.1.81,1
6568,172.22.1.90,1
6569,172.22.1.90,1
6570,172.23.1.80,1
6571,172.22.1.81,1
6572,172.22.1.90,1
6573,172.22.1.80,1
6574,172.22.1.80,1
6575,172.22.1.90,1
6576,172.22.1.90,1
6577,172.22.1.90,1
6578,172.22.1.81,1
6579,172.22.1.81,1
6580,172.22.1.81,1
6581,172.22.1.80,1
6582,54.231.161.8,5
6583,172.22.1.80,1
6584,172.23.1.80,1
6585,172.23.1.81,1
6586,172.24.1.81,1
6587,172.22.1.90,1
6588,172.22.1.90,1
6589,172.23.1.80,1
6590,172.22.1.80,1
6591,172.24.1.81,1
6592,172.24.1.80,1
6593,172.22.1.81,1
6594,172.24.1.81,1
6595,172.21.1.81,1
6596,172.22.1.90,1
6597,172.23.1.80,1
6598,172.22.1.80,1
6599,172.22.1.81,1
6600,172.22.1.90,1
6601,172.22.1.90,1
6602,172.22.1.90,1
6603,172.22.1.90,1
6604,172.22.1.80,1
6605,172.23.1.81,1
6606,172.22.1.90,1
6607,172.23.1.81,1
6608,172.23.1.80,1
6609,172.22.1.90,1
6610,172.24.1.81,1
6611,172.23.1.81,1
6612,172.22.1.90,1
6613,172.22.1.90,1
6614,172.22.1.80,1
6615,172.23.1.80,1
6616,172.24.1.80,1
6617,172.21.1.81,1
6618,172.22.1.90,1
6619,172.22.1.90,1
6620,172.22.1.81,1
6621,172.22.1.81,1
6622,172.22.1.80,1
6623,172.23.1.80,1
6624,172.23.1.80,1
6625,172.23.1.81,1
6626,172.24.1.81,1
6627,172.22.1.80,1
6628,50.17.246.68,5
6629,172.22.1.90,1
6630,172.22.1.90,1
6631,172.22.1.90,1
6632,172.22.1.90,1
6633,172.22.1.90,1
6634,172.22.1.90,1
6635,172.24.1.81,1
6636,172.22.1.80,1
6637,172.22.1.81,1
6638,172.23.1.80,1
6639,172.23.1.80,1
6640,172.22.1.81,1
6641,172.22.1.80,1
6642,172.24.1.81,1
6643,172.22.1.81,1
6644,65.52.103.234,6
6645,172.24.1.81,1
6646,172.22.1.81,1
6647,172.23.1.80,1
6648,50.17.246.68,5
6649,172.22.1.90,1
6650,172.22.1.80,1
6651,54.225.191.62,5
6652,172.22.1.90,1
6653,172.22.1.90,1
6654,172.24.1.81,1
6655,172.22.1.80,1
6656,172.24.1.80,1
6657,172.24.1.80,1
6658,172.24.1.80,1
6659,172.22.1.80,1
6660,172.24.1.80,1
6661,172.22.1.81,1
6662,172.22.1.90,1
6663,172.23.1.80,1
6664,172.22.1.90,1
6665,172.22.1.80,1
6666,172.24.1.80,1
6667,172.22.1.90,1
6668,172.22.1.81,1
6669,172.22.1.90,1
6670,172.24.1.80,1
6671,172.22.1.90,1
6672,172.22.1.81,1
6673,34.239.253.124,3
6674,172.22.1.90,1
6675,172.24.1.80,1
6676,172.22.1.80,1
6677,107.21.104.168,1
6678,172.22.1.90,1
6679,172.22.1.90,1
6680,172.23.1.80,1
6681,172.22.1.80,1
6682,172.22.1.81,1
6683,172.24.1.81,1
6684,172.24.1.81,1
6685,172.22.1.80,1
6686,172.22.1.90,1
6687,172.22.1.80,1
6688,172.24.1.80,1
6689,172.24.1.80,1
6690,172.24.1.80,1
6691,172.24.1.80,1
6692,172.24.1.80,1
6693,172.22.1.90,1
6694,172.22.1.81,1
6695,172.22.1.80,1
6696,172.22.1.90,1
6697,172.22.1.81,1
6698,172.24.1.81,1
6699,172.24.1.81,1
6700,172.22.1.90,1
6701,172.22.1.90,1
6702,172.23.1.80,1
6703,172.24.1.80,1
6704,172.22.1.80,1
6705,172.22.1.81,1
6706,172.23.1.80,1
6707,172.22.1.90,1
6708,172.22.1.90,1
6709,172.24.1.80,1
6710,172.24.1.81,1
6711,172.22.1.80,1
6712,172.23.1.80,1
6713,172.23.1.81,1
6714,172.24.1.81,1
6715,172.22.1.81,1
6716,172.24.1.80,1
6717,172.24.1.81,1
6718,172.22.1.90,1
6719,172.24.1.80,1
6720,172.22.1.81,1
6721,172.22.1.81,1
6722,172.23.1.80,1
6723,172.22.1.90,1
6724,172.22.1.90,1
6725,172.22.1.90,1
6726,172.23.1.81,1
6727,172.22.1.90,1
6728,172.24.1.81,1
6729,172.22.1.90,1
6730,172.22.1.81,1
6731,172.23.1.80,1
6732,172.24.1.81,1
6733,2.25.24.180,2
6734,172.24.1.81,1
6735,172.22.1.90,1
6736,172.23.1.81,1
6737,172.22.1.90,1
6738,172.22.1.81,1
6739,172.22.1.90,1
6740,172.22.1.81,1
6741,172.22.1.81,1
6742,172.23.1.80,1
6743,172.22.1.90,1
6744,172.22.1.81,1
6745,172.24.1.81,1
6746,172.24.1.81,1
6747,172.23.1.81,1
6748,172.22.1.90,1
6749,172.22.1.80,1
6750,172.24.1.81,1
6751,172.22.1.81,1
6752,172.23.1.81,1
6753,172.22.1.81,1
6754,172.22.1.81,1
6755,172.23.1.81,1
6756,172.22.1.90,1
6757,172.22.1.90,1
6758,172.22.1.81,1
6759,172.23.1.81,1
6760,172.24.1.81,1
6761,172.24.1.81,1
6762,172.24.1.81,1
6763,172.23.1.80,1
6764,172.22.1.90,1
6765,172.22.1.90,1
6766,172.23.1.81,1
6767,172.22.1.90,1
6768,172.22.1.90,1
6769,172.22.1.81,1
6770,172.23.1.80,1
6771,172.22.1.81,1
6772,172.22.1.90,1
6773,172.24.1.80,1
6774,172.22.1.90,1
6775,172.22.1.80,1
6776,172.22.1.81,1
6777,172.22.1.90,1
6778,172.22.1.80,1
6779,172.24.1.80,1
6780,172.23.1.81,1
6781,172.22.1.81,1
6782,172.24.1.81,1
6783,172.23.1.80,1
6784,172.23.1.81,1
6785,172.22.1.81,1
6786,172.22.1.90,1
6787,172.24.1.81,1
6788,172.217.12.46,1
6789,172.23.1.80,1
6790,172.23.1.81,1
6791,172.24.1.81,1
6792,172.22.1.81,1
6793,172.22.1.80,1
6794,172.22.1.80,1
6795,172.22.1.81,1
6796,172.22.1.80,1
6797,172.22.1.90,1
6798,172.22.1.80,1
6799,172.22.1.81,1
6800,172.23.1.81,1
6801,172.23.1.81,1
6802,172.22.1.81,1
6803,172.23.1.80,1
6804,172.22.1.80,1
6805,172.23.1.81,1
6806,172.22.1.81,1
6807,172.24.1.81,1
6808,172.22.1.80,1
6809,172.23.1.81,1
6810,172.22.1.90,1
6811,172.22.1.90,1
6812,172.22.1.90,1
6813,172.24.1.81,1
6814,172.24.1.80,1
6815,172.23.1.81,1
6816,172.22.1.90,1
6817,172.22.1.81,1
6818,172.23.1.80,1
6819,172.22.1.90,1
6820,172.22.1.90,1
6821,172.22.1.81,1
6822,172.22.1.90,1
6823,172.22.1.80,1
6824,172.22.1.81,1
6825,172.22.1.81,1
6826,172.22.1.80,1
6827,172.23.1.81,1
6828,172.22.1.80,1
6829,172.22.1.90,1
6830,172.23.1.81,1
6831,172.23.1.81,1
6832,172.22.1.81,1
6833,172.24.1.80,1
6834,172.22.1.90,1
6835,172.21.1.80,1
6836,172.24.1.81,1
6837,172.24.1.81,1
6838,172.23.1.81,1
6839,172.22.1.80,1
6840,172.22.1.90,1
6841,172.24.1.80,1
6842,172.21.1.81,1
6843,172.24.1.81,1
6844,172.22.1.80,1
6845,172.24.1.80,1
6846,172.22.1.90,1
6847,172.22.1.90,1
6848,172.22.1.81,1
6849,172.22.1.80,1
6850,172.22.1.81,1
6851,172.22.1.90,1
6852,172.22.1.90,1
6853,172.23.1.81,1
6854,172.22.1.81,1
6855,172.22.1.90,1
6856,172.21.1.80,1
6857,172.22.1.80,1
6858,172.21.1.80,1
6859,172.22.1.80,1
6860,172.24.1.81,1
6861,172.22.1.80,1
6862,172.22.1.81,1
6863,172.23.1.80,1
6864,172.22.1.80,1
6865,172.22.1.81,1
6866,172.24.1.80,1
6867,172.21.1.81,1
6868,172.22.1.81,1
6869,172.22.1.81,1
6870,172.24.1.80,1
6871,172.22.1.80,1
6872,172.22.1.90,1
6873,172.22.1.90,1
6874,172.23.1.81,1
6875,54.225.191.62,5
6876,50.17.246.68,5
6877,172.23.1.81,1
6878,172.22.1.81,1
6879,172.22.1.90,1
6880,172.22.1.90,1
6881,172.22.1.80,1
6882,172.22.1.81,1
6883,172.24.1.81,1
6884,172.23.1.80,1
6885,50.17.246.68,5
6886,172.22.1.81,1
6887,50.17.246.68,5
6888,172.23.1.81,1
6889,172.24.1.81,1
6890,172.24.1.81,1
6891,50.17.246.68,5
6892,54.225.191.62,5
6893,172.21.1.80,1
6894,50.17.246.68,5
6895,172.22.1.90,1
6896,54.225.191.62,5
6897,54.225.191.62,5
6898,2.25.24.180,2
6899,172.23.1.80,1
6900,172.24.1.80,1
6901,50.17.246.68,5
6902,172.23.1.80,1
6903,172.23.1.80,1
6904,172.22.1.80,1
6905,50.17.246.68,5
6906,172.22.1.90,1
6907,172.22.1.90,1
6908,172.22.1.90,1
6909,172.22.1.90,1
6910,50.17.246.68,5
6911,172.24.1.81,1
6912,172.22.1.81,1
6913,172.22.1.81,1
6914,172.21.1.80,1
6915,54.225.191.62,5
6916,172.23.1.81,1
6917,172.23.1.81,1
6918,54.225.191.62,5
6919,54.225.191.62,5
6920,172.24.1.80,1
6921,50.17.246.68,5
6922,172.22.1.90,1
6923,172.22.1.81,1
6924,172.24.1.80,1
6925,172.22.1.90,1
6926,172.22.1.80,1
6927,172.24.1.81,1
6928,172.22.1.81,1
6929,172.22.1.90,1
6930,172.23.1.80,1
6931,172.21.1.81,1
6932,172.23.1.80,1
6933,172.22.1.90,1
6934,50.17.246.68,5
6935,172.22.1.80,1
6936,172.22.1.90,1
6937,172.22.1.81,1
6938,172.22.1.81,1
6939,172.22.1.81,1
6940,172.21.1.80,1
6941,172.22.1.90,1
6942,64.233.168.189,6
6943,54.225.191.62,5
6944,50.17.246.68,5
6945,50.17.246.68,5
6946,54.225.191.62,5
6947,54.225.191.62,5
6948,172.22.1.80,1
6949,172.23.1.81,1
6950,172.22.1.81,1
6951,172.24.1.80,1
6952,172.22.1.90,1
6953,172.22.1.90,1
6954,172.24.1.81,1
6955,172.22.1.80,1
6956,172.23.1.80,1
6957,172.22.1.81,1
6958,172.24.1.80,1
6959,172.22.1.90,1
6960,172.21.1.81,1
6961,50.17.246.68,5
6962,172.45.8.90,1
6963,172.22.1.80,1
6964,172.22.1.80,1
6965,172.22.1.81,1
6966,50.17.246.68,5
6967,50.17.246.68,5
6968,54.225.191.62,5
6969,172.22.1.90,1
6970,172.22.1.90,1
6971,172.24.1.81,1
6972,172.22.1.80,1
6973,172.21.1.80,1
6974,50.17.246.68,5
6975,172.22.1.90,1
6976,54.225.191.62,5
6977,54.225.191.62,5
6978,172.21.1.81,1
6979,172.22.1.80,1
6980,172.22.1.80,1
6981,50.17.246.68,5
6982,172.24.1.81,1
6983,172.22.1.80,1
6984,172.22.1.90,1
6985,172.21.1.80,1
6986,172.24.1.80,1
6987,172.45.8.90,1
6988,172.22.1.80,1
6989,172.22.1.80,1
6990,172.22.1.90,1
6991,54.225.191.62,5
6992,172.22.1.81,1
6993,172.22.1.81,1
6994,54.225.191.62,5
6995,50.17.246.68,5
6996,172.22.1.81,1
6997,50.17.246.68,5
6998,54.225.191.62,5
6999,172.22.1.81,1
7000,172.22.1.90,1
7001,172.22.1.90,1
7002,50.17.246.68,5
7003,172.21.1.80,1
7004,172.22.1.81,1
7005,172.22.1.80,1
7006,172.22.1.90,1
7007,172.21.1.81,1
7008,54.225.191.62,5
7009,54.225.191.62,5
7010,172.21.1.80,1
7011,54.225.191.62,5
7012,172.22.1.80,1
7013,50.17.246.68,5
7014,50.17.246.68,5
7015,54.225.191.62,5
7016,172.22.1.80,1
7017,172.23.1.81,1
7018,172.22.1.80,1
7019,50.17.246.68,5
7020,172.21.1.81,1
7021,172.22.1.80,1
7022,172.45.8.90,1
7023,172.24.1.80,1
7024,172.24.1.81,1
7025,172.22.1.80,1
7026,172.23.1.80,1
7027,172.24.1.81,1
7028,172.24.1.80,1
7029,172.23.1.80,1
7030,172.22.1.90,1
7031,172.22.1.90,1
7032,172.22.1.81,1
7033,172.22.1.90,1
7034,172.22.1.90,1
7035,50.17.246.68,5
7036,172.22.1.81,1
7037,50.17.246.68,5
7038,172.22.1.81,1
7039,172.23.1.81,1
7040,172.23.1.80,1
7041,172.22.1.80,1
7042,172.21.1.80,1
7043,172.24.1.81,1
7044,54.225.191.62,5
7045,172.22.1.90,1
7046,172.22.1.80,1
7047,172.21.1.80,1
7048,172.22.1.80,1
7049,172.22.1.90,1
7050,54.225.191.62,5
7051,172.22.1.80,1
7052,50.17.246.68,5
7053,50.17.246.68,5
7054,172.21.1.81,1
7055,172.22.1.80,1
7056,54.225.191.62,5
7057,172.22.1.90,1
7058,172.22.1.81,1
7059,172.22.1.90,1
7060,172.22.1.80,1
7061,50.17.246.68,5
7062,172.23.1.80,1
7063,172.22.1.90,1
7064,172.22.1.90,1
7065,172.22.1.81,1
7066,172.22.1.90,1
7067,108.174.10.10,1
7068,172.22.1.90,1
7069,172.22.1.80,1
7070,172.22.1.80,1
7071,50.17.246.68,5
7072,50.17.246.68,5
7073,54.225.191.62,5
7074,172.21.1.81,1
7075,172.22.1.81,1
7076,54.225.191.62,5
7077,172.24.1.81,1
7078,172.22.1.90,1
7079,172.22.1.80,1
7080,172.22.1.90,1
7081,50.17.246.68,5
7082,172.21.1.80,1
7083,172.22.1.90,1
7084,172.22.1.90,1
7085,172.22.1.90,1
7086,172.23.1.81,1
7087,172.24.1.80,1
7088,172.22.1.90,1
7089,172.21.1.80,1
7090,172.22.1.80,1
7091,172.24.1.80,1
7092,172.24.1.80,1
7093,172.24.1.80,1
7094,172.23.1.80,1
7095,172.23.1.80,1
7096,172.21.1.80,1
7097,172.24.1.80,1
7098,54.225.191.62,5
7099,172.21.1.81,1
7100,172.22.1.80,1
7101,172.22.1.90,1
7102,54.225.191.62,5
7103,50.17.246.68,5
7104,172.22.1.80,1
7105,172.22.1.81,1
7106,172.23.1.81,1
7107,172.22.1.80,1
7108,54.225.191.62,5
7109,50.17.246.68,5
7110,172.21.1.80,1
7111,172.22.1.81,1
7112,172.22.1.80,1
7113,50.17.246.68,5
7114,54.225.191.62,5
7115,172.21.1.81,1
7116,172.22.1.80,1
7117,172.22.1.80,1
7118,172.22.1.90,1
7119,54.225.191.62,5
7120,172.22.1.80,1
7121,172.21.1.81,1
7122,172.24.1.81,1
7123,172.21.1.80,1
7124,54.221.220.135,5
7125,172.45.8.100,1
7126,172.22.1.80,1
7127,54.221.220.135,5
7128,54.221.220.135,5
7129,172.22.1.80,1
7130,50.17.246.68,5
7131,172.24.1.80,1
7132,172.24.1.80,1
